,politician_name,politician_username,gender,party,tweet_text,tweet_retweet_count,tweet_favorite_count,Joy,IBM_text,Analytical,Sadness,Confident,Fear,Anger,Tentative
1787,Sen. Jeanne Shaheen,SenatorShaheen,W,D,RT @ChuckGrassley: Fellow senators Hassan &amp; Shaheen of New Hampshire invited me to join them in wearing this ribbon------ https://t--co/R6oznM2ycT,31,0,0.652148,RT @ChuckGrassley: Fellow senators Hassan &amp; Shaheen of New Hampshire invited me to join them in wearing this ribbon------ https://t--co/R6oznM2ycT.,,,,,,
1788,Sen. Jeanne Shaheen,SenatorShaheen,W,D,"RT @SenatorHassan: Tonight, @SenatorShaheen and I are wearing purple ribbons to the #SOTU to highlight the need to provide more federal res------",30,0,,,,,,,,
1789,Sen. Jeanne Shaheen,SenatorShaheen,W,D,The 2018 elections are in Putin's crosshairs yet Trump admin has yet to issue ANY new sanctions authorized by nearl------ https://t--co/7XK9Yagb0P,33,60,,,,,,,,
1790,Sen. Jeanne Shaheen,SenatorShaheen,W,D,"--@SenFeinstein's bill will help ensure serial predators like Larry Nassar are stopped, prosecuted &amp; made to answer------ https://t--co/WpV3BsTqyX",14,34,,"--@SenFeinstein's bill will help ensure serial predators like Larry Nassar are stopped, prosecuted &amp; made to answer------ https://t--co/WpV3BsTqyX.",0.809841,,,,,
1791,Sen. Jeanne Shaheen,SenatorShaheen,W,D,TUNE IN at 9 am: I'll join @BPC_Bipartisan to talk about how the financial system and @SBAgov can better serve------ https://t--co/4mVydaT6KZ,9,7,0.641593,TUNE IN at 9 am: I'll join @BPC_Bipartisan to talk about how the financial system and @SBAgov can better serve------ https://t--co/4mVydaT6KZ.,,,,,,
1792,Sen. Jeanne Shaheen,SenatorShaheen,W,D,RT @WMUR9: --@SenatorShaheen &amp; law enforcement officials sound alarm re: potential budget cut that could decimate regional anti-drug efforts------,10,0,,,,,,,,
1793,Sen. Jeanne Shaheen,SenatorShaheen,W,D,--@SenateGOP 's latest attack on women's reproductive health to take away their choice and agency is something right------ https://t--co/uxtFLqfH85,33,89,,--@SenateGOP 's latest attack on women's reproductive health to take away their choice and agency is something right------ https://t--co/uxtFLqfH85.,0.834759,,,,,0.58393
1794,Sen. Jeanne Shaheen,SenatorShaheen,W,D,I'll be wearing a purple ribbon during the President's State of the Union to raise awareness about the opioid epide------ https://t--co/jKS8HM54H8,59,284,,,,,,,,
1795,Sen. Jeanne Shaheen,SenatorShaheen,W,D,Congrats @DPLNH for being honored w/ a Special Recognition Award for your hard work providing passport services for------ https://t--co/JfEyIz7g7L,8,7,0.86351,Congrats @DPLNH for being honored w/ a Special Recognition Award for your hard work providing passport services for------ https://t--co/JfEyIz7g7L.,,,,,,
1796,Sen. Jeanne Shaheen,SenatorShaheen,W,D,"RT @nhpr: ""It hits everybody,"" Jeanne Moser said of the loss of her son to a drug overdose in 2015-- Listen to a gripping first-hand account------",12,0,,"RT @nhpr: ""It hits everybody,"" Jeanne Moser said of the loss of her son to a drug overdose in 2015-- Listen to a gripping first-hand account------.",,0.714764,,,,
1797,Sen. Jeanne Shaheen,SenatorShaheen,W,D,Appreciate the update from our federal &amp; local officials at the New England HIDTA HQ on regional efforts to reduce------ https://t--co/M0UvYLWaj5,7,15,0.717437,Appreciate the update from our federal &amp; local officials at the New England HIDTA HQ on regional efforts to reduce------ https://t--co/M0UvYLWaj5.,,,,,,
1798,Sen. Jeanne Shaheen,SenatorShaheen,W,D,RT @AdamSextonWMUR: --@SenatorShaheen receives a briefing on efforts to combat drug trafficking from state &amp; federal law enforcement officia------,12,0,,,,,,,,
1799,Sen. Jeanne Shaheen,SenatorShaheen,W,D,RT @SenSanders: I agree with @SenatorShaheen-- We need a Senate investigation to understand how this decades-long pattern of sexual assault------,1567,0,,,,,,,,
1800,Kirsten Gillibrand,SenGillibrand,W,D,"If we keep coming together and raising our voices, our lights will shine bright-- Change will come-- We can make a be------ https://t--co/vwKNdvuIis",73,343,0.823523,"If we keep coming together and raising our voices, our lights will shine bright-- Change will come-- We can make a be------ https://t--co/vwKNdvuIis.",,,,,,
1801,Kirsten Gillibrand,SenGillibrand,W,D,"I believe that there is right versus wrong, and for too long, it's felt like wrong has been winning-- But when I mar------ https://t--co/ZxigHiIkQW",149,694,,"I believe that there is right versus wrong, and for too long, it's felt like wrong has been winning-- But when I mar------ https://t--co/ZxigHiIkQW.",,,,,,0.769251
1802,Kirsten Gillibrand,SenGillibrand,W,D,We have a president who lets the NRA dictate his gun policy and rigs the economy to favor the wealthiest few - and------ https://t--co/75X3yFOP24,1462,5012,,,,,,,,
1803,Kirsten Gillibrand,SenGillibrand,W,D,"Don't ever stop speaking out, because our democracy only works when we raise our voices and demand that it works for us--",1533,6115,,"Don't ever stop speaking out, because our democracy only works when we raise our voices and demand that it works for us--.",0.602352,,,,,
1804,Kirsten Gillibrand,SenGillibrand,W,D,"If we want to fix our economy, we need to start rewarding work again-- That means paying workers enough so they can------ https://t--co/Io8SRruMuy",624,2845,,,,,,,,
1805,Kirsten Gillibrand,SenGillibrand,W,D,Scott Pruitt shouldn't have been near the EPA in the first place-- He has proved that while in office by violating t------ https://t--co/CPwKVmhs14,2187,5973,,Scott Pruitt shouldn't have been near the EPA in the first place-- He has proved that while in office by violating t------ https://t--co/CPwKVmhs14.,0.898858,,,,,
1806,Kirsten Gillibrand,SenGillibrand,W,D,Yesterday another unarmed black man and another tragedy-- This is happening too often-- We need all the answers on Sa------ https://t--co/THfb3VSWvC,523,2249,,Yesterday another unarmed black man and another tragedy-- This is happening too often-- We need all the answers on Sa------ https://t--co/THfb3VSWvC.,0.687768,0.782119,,,,
1807,Kirsten Gillibrand,SenGillibrand,W,D,Rolling back emission standards undermines the global fight against climate change and threatens our children's fut------ https://t--co/JVhH2C8ImI,771,1988,,Rolling back emission standards undermines the global fight against climate change and threatens our children's fut------ https://t--co/JVhH2C8ImI.,,,,0.624867,,
1808,Kirsten Gillibrand,SenGillibrand,W,D,We again find ourselves in powerful days and challenging days-- But your voices can lift us above the evils of racis------ https://t--co/4VbEi1ecJY,52,245,0.645356,We again find ourselves in powerful days and challenging days-- But your voices can lift us above the evils of racis------ https://t--co/4VbEi1ecJY.,,,,,,
1809,Kirsten Gillibrand,SenGillibrand,W,D,"His words delivered on that day 50 years ago ring as true as ever: ""Let us rise up tonight with a greater readiness------ https://t--co/AY0fhCtWUy",47,239,0.732984,"His words delivered on that day 50 years ago ring as true as ever: ""Let us rise up tonight with a greater readiness------ https://t--co/AY0fhCtWUy.",,,0.560944,,,
1810,Kirsten Gillibrand,SenGillibrand,W,D,"Fifty years ago today, we lost a champion for equal rights-- The day before his assassination, Dr-- Martin Luther Kin------ https://t--co/hinoH0ome7",131,610,,,,,,,,
1811,Kirsten Gillibrand,SenGillibrand,W,D,"Every day, teachers give their all to lift up our kids-- We must give our all to stand by their side-- Keep up your f------ https://t--co/DqI56BKs3D",85,361,,"Every day, teachers give their all to lift up our kids-- We must give our all to stand by their side-- Keep up your f------ https://t--co/DqI56BKs3D.",,,0.918058,,,
1812,Kirsten Gillibrand,SenGillibrand,W,D,To those of you who've taken a stand at your state capitols and in your communities - to those who've stood side by------ https://t--co/uSbD5DYSRl,51,292,,,,,,,,
1813,Kirsten Gillibrand,SenGillibrand,W,D,I fundamentally believe that one of the most important things we can do for our country's future is invest in our k------ https://t--co/HHdVeaNRi5,31,158,0.594244,I fundamentally believe that one of the most important things we can do for our country's future is invest in our k------ https://t--co/HHdVeaNRi5.,,,,,,
1814,Kirsten Gillibrand,SenGillibrand,W,D,"Teachers give their nights and weekends, dig into their own pockets to buy supplies and care for our kids as if the------ https://t--co/tF6LUzxqPE",34,140,,"Teachers give their nights and weekends, dig into their own pockets to buy supplies and care for our kids as if the------ https://t--co/tF6LUzxqPE.",0.765293,,,,,
1815,Kirsten Gillibrand,SenGillibrand,W,D,"Teachers have shared devastating stories of struggling to make ends meet, even as they educate our kids-- We need to------ https://t--co/L7ZHuejN7X",32,157,,,,,,,,
1816,Kirsten Gillibrand,SenGillibrand,W,D,"Across the country, educators are organizing and raising their voices to demand fair pay and better resources for t------ https://t--co/wLsrCAcoOB",412,2018,,,,,,,,
1817,Kirsten Gillibrand,SenGillibrand,W,D,It's time to give Dreamers a path to citizenship-- They deserve to know their futures are secure in the country they------ https://t--co/iurV4SQLNp,326,1454,0.554995,It's time to give Dreamers a path to citizenship-- They deserve to know their futures are secure in the country they------ https://t--co/iurV4SQLNp.,,,0.598602,,,
1818,Kirsten Gillibrand,SenGillibrand,W,D,"When President Trump ended DACA, he took something basic from these young Dreamers-- He took from them the opportuni------ https://t--co/70ua5aXTlB",1545,5733,,"When President Trump ended DACA, he took something basic from these young Dreamers-- He took from them the opportuni------ https://t--co/70ua5aXTlB.",,,,,,0.525007
1819,Kirsten Gillibrand,SenGillibrand,W,D,"Together, we fought back against Republican attempts to take away health care from millions-- We flooded the airport------ https://t--co/g78FUkPmL4",915,4481,,"Together, we fought back against Republican attempts to take away health care from millions-- We flooded the airport------ https://t--co/g78FUkPmL4.",0.641954,0.58662,,,,0.58393
1820,Kirsten Gillibrand,SenGillibrand,W,D,"From my family to yours, Happy Easter to all who are celebrating-- https://t--co/OmMXQJ2tVJ",85,1682,0.976266,"From my family to yours, Happy Easter to all who are celebrating-- https://t--co/OmMXQJ2tVJ.",,,0.80026,,,
1821,Kirsten Gillibrand,SenGillibrand,W,D,"On #TransDayOfVisibility, let's renew our fight for the full equality of all transgender people-- https://t--co/Gui9KTfGHj",287,1122,,"On #TransDayOfVisibility, let's renew our fight for the full equality of all transgender people-- https://t--co/Gui9KTfGHj.",,,0.751512,,,
1822,Kirsten Gillibrand,SenGillibrand,W,D,You cannot discuss criminal justice reform without talking about decriminalizing marijuana-- It is a moral and a social justice issue--,2054,9893,,You cannot discuss criminal justice reform without talking about decriminalizing marijuana-- It is a moral and a social justice issue--.,,0.541539,,,,
1823,Kirsten Gillibrand,SenGillibrand,W,D,"In the military, on a college campus, or in the halls of Congress, survivors of sexual assault and harassment are d------ https://t--co/MyVBgqpxpG",532,2353,,,,,,,,
1824,Kirsten Gillibrand,SenGillibrand,W,D,"Hiral's up against her GOP opponent in a district Pres-- Trump won by 20+ points, and her special election is coming------ https://t--co/411VwxIQF7",249,462,,,,,,,,
1825,Kirsten Gillibrand,SenGillibrand,W,D,"--@hiral4congress is an emergency room doctor, a mom to three and a fierce advocate for our health care rights - and------ https://t--co/xCItg7OFYD",593,1506,,,,,,,,
1826,Kirsten Gillibrand,SenGillibrand,W,D,"The details may change, but the tragic story of Stephon Clark, an unarmed black man killed by 20 bullets in his own------ https://t--co/CfEnGJztn9",2220,8378,,"The details may change, but the tragic story of Stephon Clark, an unarmed black man killed by 20 bullets in his own------ https://t--co/CfEnGJztn9.",,0.532014,,,,
1827,Kirsten Gillibrand,SenGillibrand,W,D,RT @StopBigMoney: Retweet-- https://t--co/JjKodZ2rJi,155,0,,,,,,,,
1828,Kirsten Gillibrand,SenGillibrand,W,D,Chag sameach to our families and friends gathering for Passover-- In a time of prayer and festivity for the Jewish c------ https://t--co/8v0TY6u7OU,113,536,0.570122,Chag sameach to our families and friends gathering for Passover-- In a time of prayer and festivity for the Jewish c------ https://t--co/8v0TY6u7OU.,,,,,,
1829,Kirsten Gillibrand,SenGillibrand,W,D,"I need Kyrsten fighting alongside me in the Senate for women, for families and for our future-- Will you donate to h------ https://t--co/Ywa55gAmr3",113,307,,,,,,,,
1830,Kirsten Gillibrand,SenGillibrand,W,D,"I'm counting on you to help Kyrsten win-- Her story is powerful: As a young girl, she lived in an abandoned gas stat------ https://t--co/Q5dnFb51Ru",99,414,0.502498,"I'm counting on you to help Kyrsten win-- Her story is powerful: As a young girl, she lived in an abandoned gas stat------ https://t--co/Q5dnFb51Ru.",,,,,,
1831,Kirsten Gillibrand,SenGillibrand,W,D,"My friend @kyrstensinema is in a must-win race for Arizona's Senate seat-- And one of her GOP opponents-- Racist, mis------ https://t--co/cROm54nnLJ",484,1422,,,,,,,,
1832,Kirsten Gillibrand,SenGillibrand,W,D,#TimesUp Congress-- Elected leaders should be held to the highest standards and no longer should taxpayers be on the------ https://t--co/om9fuhNhOq,478,1410,,,,,,,,
1833,Kirsten Gillibrand,SenGillibrand,W,D,"Young people across the country have shown real courage by standing up to the NRA-- In doing so, they've brought for------ https://t--co/iETIXIKanz",1024,5882,,,,,,,,
1834,Kirsten Gillibrand,SenGillibrand,W,D,"RT @APA: Needless to say, we are not in favor of the government's latest attempt to limit the ability of #transgender individuals to serve------",166,0,,,,,,,,
1835,Kirsten Gillibrand,SenGillibrand,W,D,Every worker deserves the freedom to join a union-- I'm so proud to support the @JetBlue inflight crew members and t------ https://t--co/7an9rr5f3g,143,605,0.721043,Every worker deserves the freedom to join a union-- I'm so proud to support the @JetBlue inflight crew members and t------ https://t--co/7an9rr5f3g.,,,0.598602,,,
1836,Kirsten Gillibrand,SenGillibrand,W,D,"Dolores Huerta built the resistance and blazed a trail for the rights of immigrants, workers and women-- We follow h------ https://t--co/82bJetBW9B",95,271,,,,,,,,
1837,Kirsten Gillibrand,SenGillibrand,W,D,"Congrats to @jmpalmieri for her empowering new book full of important life lessons for our daughters and sons, insi------ https://t--co/3gqAeFTBEM",86,354,0.896059,"Congrats to @jmpalmieri for her empowering new book full of important life lessons for our daughters and sons, insi------ https://t--co/3gqAeFTBEM.",,,,,,
1838,Kirsten Gillibrand,SenGillibrand,W,D,Any qualified individual who is willing to serve in our military should not be denied that chance because of who th------ https://t--co/6HJo0FmbUP,1875,9291,,Any qualified individual who is willing to serve in our military should not be denied that chance because of who th------ https://t--co/6HJo0FmbUP.,0.889429,,,,,0.822231
1839,Kirsten Gillibrand,SenGillibrand,W,D,RT @AMarch4OurLives: Register-- --Educate-- --Vote-- --That's what it will take to create real change-- Add your name to be a part of what's next:------,8482,0,0.579724,RT @AMarch4OurLives: Register-- --Educate-- --Vote-- --That's what it will take to create real change-- Add your name to be a part of what's next:------.,,,,,,
1840,Kirsten Gillibrand,SenGillibrand,W,D,"This weekend, we marched-- This November, we vote-- You can carry the #MarchForOurLives message to the ballot box in------ https://t--co/dt1Y80fvtI",475,1381,0.512555,"This weekend, we marched-- This November, we vote-- You can carry the #MarchForOurLives message to the ballot box in------ https://t--co/dt1Y80fvtI.",,,,,,
1841,Kirsten Gillibrand,SenGillibrand,W,D,"The march may be over, but this movement is not-- Keep raising your voices-- Call your lawmakers-- Educate yourselves------ https://t--co/cj498HdFgf",190,1021,0.55157,"The march may be over, but this movement is not-- Keep raising your voices-- Call your lawmakers-- Educate yourselves------ https://t--co/cj498HdFgf.",,,,,,0.525007
